dataset,contrast,seed,gamma,n_cal_59_80,n_target_59_80,censoring_model_59_80,L_dir_59_80,U_dir_59_80,L_sep_59_80,U_sep_59_80,W_dir_59_80,W_sep_59_80,ID_width_ratio_59_80,dir_pointwise_lower_59_80,dir_pointwise_upper_59_80,sep_pointwise_lower_59_80,sep_pointwise_upper_59_80,dir_sim_lower_59_80,dir_sim_upper_59_80,sep_sim_lower_59_80,sep_sim_upper_59_80,BandWidth_dir_59_80,BandWidth_sep_59_80,band_ratio_59_80,action_dir_59_80,action_sep_59_80,direct_sim_critical_59_80,separate_sim_critical_59_80,bootstrap_requested_59_80,bootstrap_valid_59_80,n_cal_60_80,n_target_60_80,censoring_model_60_80,L_dir_60_80,U_dir_60_80,L_sep_60_80,U_sep_60_80,W_dir_60_80,W_sep_60_80,ID_width_ratio_60_80,dir_pointwise_lower_60_80,dir_pointwise_upper_60_80,sep_pointwise_lower_60_80,sep_pointwise_upper_60_80,dir_sim_lower_60_80,dir_sim_upper_60_80,sep_sim_lower_60_80,sep_sim_upper_60_80,BandWidth_dir_60_80,BandWidth_sep_60_80,band_ratio_60_80,action_dir_60_80,action_sep_60_80,direct_sim_critical_60_80,separate_sim_critical_60_80,bootstrap_requested_60_80,bootstrap_valid_60_80,direct_action_changed,separate_action_changed
NSCLC-Stanford,InductiveSparsePCA,42,0.0,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0083926642982708,0.0083926642982708,0.0083926642982708,0.0083926642982708,0.0,0.0,inf,-0.0150931779993912,0.0318785065959329,-0.0150931779993912,0.0318785065959329,-0.0190511569178703,0.0358364855144119,-0.0219962322907255,0.0387815608872672,0.0548876424322823,0.0607777931779928,1.1073128756254644,DEFER,DEFER,2.2902691970790965,2.536044570574078,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0081506003212126,0.0081506003212126,0.0081506003212126,0.0081506003212126,0.0,0.0,inf,-0.0155044023638429,0.0318056030062683,-0.015504402363843,0.0318056030062683,-0.0200834636105756,0.036384664253001,-0.0221633875408737,0.038464588183299,0.0564681278635766,0.0606279757241727,1.0736671821429256,DEFER,DEFER,2.339367666969949,2.511702290991894,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA,42,0.1,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.005256070683944,0.0116563121520657,-0.0058775503109442,0.022789933146954,0.0064002414681217,0.0286674834578983,4.47912529561346,-0.0172905459367228,0.0361039965573269,-0.0252249693454491,0.0521615846373136,-0.0210902407544178,0.0402240710368905,-0.0309116414392013,0.0607946199057265,0.0613143117913084,0.0917062613449279,1.4956746421139444,DEFER,DEFER,2.2902691970790965,2.536044570574078,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.005040920495203,0.0113871851136112,-0.0061242398650541,0.0225523454738684,0.0063462646184081,0.0286765853389225,4.518655786230937,-0.0175799223747029,0.0361044978369206,-0.0249877115489982,0.0526401670297608,-0.0219587942071486,0.0408891977298605,-0.0302978601041737,0.0611100184357135,0.0628479919370091,0.0914078785398873,1.4544279892268162,DEFER,DEFER,2.339367666969949,2.511702290991894,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA,42,0.2,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.002247594336046,0.0150451811933924,-0.0200576555754733,0.0373504311049118,0.0127975868573463,0.0574080866803851,4.485852475182106,-0.0193862629049791,0.0404732023754693,-0.0382171029142534,0.0735179986467032,-0.0230321338854671,0.0447584892517811,-0.0435546015353994,0.0841485172017622,0.0677906231372482,0.1277031187371616,1.8837873562338427,DEFER,DEFER,2.2902691970790965,2.536044570574078,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0020590991540198,0.0147489577654732,-0.0203093260310125,0.0371173829505056,0.0126898586114534,0.0574267089815182,4.525401798384648,-0.0195607056935582,0.0405514314076416,-0.0374269583249082,0.0744438088345868,-0.023745799724514,0.0455461933486047,-0.0422456455695698,0.0849513585475557,0.0692919930731187,0.1271970041171255,1.835666697924303,DEFER,DEFER,2.339367666969949,2.511702290991894,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA,42,0.3,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0006324428960388,0.0185566407763255,-0.034184646385499,0.0521088442657856,0.0191890836723644,0.0862934906512847,4.4970094520752,-0.0213836230857983,0.0449790594631909,-0.0545834312527228,0.0955535056237935,-0.0248807398884945,0.0494319283368037,-0.060579125068214,0.1083229371912027,0.0743126682252983,0.1689020622594168,2.2728569205366984,DEFER,DEFER,2.2902691970790965,2.536044570574078,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.000794643297667,0.0182334081233967,-0.0344418442128753,0.0518806090386049,0.0190280514210638,0.0863224532514802,4.536589235612549,-0.0214511839963474,0.0451382569101285,-0.0536582138489166,0.0968573291666207,-0.0254498123737875,0.0503464131749493,-0.0590677046981222,0.1095184696717168,0.0757962255487369,0.1685861743698391,2.224202764047114,DEFER,DEFER,2.339367666969949,2.511702290991894,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA,42,0.5,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0060094277885145,0.0259326598114018,-0.0624232135095619,0.0823464455324493,0.0319420875999163,0.1447696590420113,4.532254148673442,-0.0250989705712122,0.0543665412317983,-0.0935820726579864,0.1410134784091057,-0.0283160579951894,0.0591583942045855,-0.1027404112703096,0.1582571313267345,0.0874744521997749,0.2609975425970442,2.9837002237061827,DEFER,DEFER,2.2902691970790965,2.536044570574078,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0061204770818964,0.0255561620703454,-0.0626937476327845,0.0821294326212335,0.0316766391522419,0.144823180254018,4.571923793997821,-0.0249808310046408,0.0546931361320515,-0.093152701108521,0.1429526805566926,-0.0286317591781498,0.0603333802085108,-0.1017270277489884,0.1600746869167665,0.0889651393866607,0.2618017146657548,2.9427449501080525,DEFER,DEFER,2.339367666969949,2.511702290991894,999,999,False,False
NSCLC-VA,InductiveSparsePCA,42,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0325437387192257,0.0325437387192257,0.0325437387192257,0.0325437387192257,0.0,0.0,inf,-0.0126236157404399,0.0777110931788913,-0.0126236157404398,0.0777110931788913,-0.0204588526912527,0.0855463301297042,-0.0225722170247087,0.0876596944631602,0.1060051828209569,0.1102319114878689,1.0398728491799405,DEFER,DEFER,2.2999613657823894,2.39166737843992,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0325437387192257,0.0325437387192257,0.0325437387192257,0.0325437387192257,0.0,0.0,inf,-0.0126236157404398,0.0777110931788913,-0.0126236157404398,0.0777110931788913,-0.0204588526912527,0.0855463301297042,-0.0225722170247086,0.08765969446316,0.1060051828209569,0.1102319114878687,1.0398728491799376,DEFER,DEFER,2.29996136578239,2.391667378439915,999,999,False,False
NSCLC-VA,InductiveSparsePCA,42,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0285721168387149,0.0366821058035373,0.0163257042106878,0.0489285184315643,0.0081099889648224,0.0326028142208765,4.020081206311533,-0.0159037482110943,0.0825844849501175,-0.0255712693931038,0.098500514433041,-0.0236190316370656,0.0905472275442333,-0.0347995337089577,0.1094192859436563,0.114166259181299,0.1442188196526141,1.2632350458605364,DEFER,DEFER,2.2999613657823894,2.39166737843992,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0285721168387149,0.0366821058035373,0.0163257042106878,0.0489285184315644,0.0081099889648224,0.0326028142208765,4.020081206311535,-0.0159037482110943,0.0825844849501175,-0.0255712693931037,0.098500514433041,-0.0236190316370656,0.0905472275442334,-0.0347995337089576,0.1094192859436563,0.114166259181299,0.1442188196526139,1.263235045860534,DEFER,DEFER,2.29996136578239,2.391667378439915,999,999,False,False
NSCLC-VA,InductiveSparsePCA,42,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0247642439158742,0.0409888335110191,0.0002458042204522,0.065507273206441,0.0162245895951448,0.0652614689859888,4.022380264430116,-0.0190667408325496,0.0876653465215968,-0.0397866517938906,0.1203327008673973,-0.0266701560734852,0.0957623790764294,-0.0486042358229127,0.1324085978634336,0.1224325351499146,0.1810128336863463,1.4784700281236685,DEFER,DEFER,2.2999613657823894,2.39166737843992,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0247642439158742,0.0409888335110191,0.0002458042204523,0.065507273206441,0.0162245895951448,0.0652614689859887,4.022380264430116,-0.0190667408325496,0.0876653465215968,-0.0397866517938906,0.1203327008673973,-0.0266701560734853,0.0957623790764294,-0.0486042358229126,0.1324085978634334,0.1224325351499147,0.1810128336863461,1.478470028123666,DEFER,DEFER,2.29996136578239,2.391667378439915,999,999,False,False
NSCLC-VA,InductiveSparsePCA,42,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0211159167876137,0.0454639906168953,-0.0157249267309902,0.0823048341354993,0.0243480738292815,0.0980297608664895,4.026181354378701,-0.0221185752852862,0.0929479521721064,-0.0554656999070617,0.1429837282194121,-0.0296185162026078,0.1011850538265902,-0.0642190376171629,0.1563489148864839,0.1308035700291981,0.2205679525036469,1.686253306805093,DEFER,DEFER,2.2999613657823894,2.39166737843992,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0211159167876137,0.0454639906168953,-0.0157249267309901,0.0823048341354993,0.0243480738292815,0.0980297608664894,4.026181354378701,-0.0221185752852862,0.0929479521721064,-0.0554656999070616,0.142983728219412,-0.0296185162026078,0.1011850538265902,-0.0642190376171628,0.1563489148864837,0.1308035700291981,0.2205679525036465,1.686253306805091,DEFER,DEFER,2.29996136578239,2.391667378439915,999,999,False,False
NSCLC-VA,InductiveSparsePCA,42,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0142761156031911,0.0549112391632996,-0.0474504793881118,0.1166378341546026,0.0406351235601085,0.1640883135427145,4.038090675422478,-0.0279117755379432,0.104080236234915,-0.0910662745366413,0.1900689646903275,-0.0352301612946531,0.1126096430885743,-0.1006731280001655,0.2062429701925845,0.1478398043832274,0.3069160981927502,2.076004493330959,DEFER,DEFER,2.2999613657823894,2.39166737843992,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0142761156031911,0.0549112391632996,-0.0474504793881118,0.1166378341546026,0.0406351235601085,0.1640883135427144,4.0380906754224775,-0.0279117755379432,0.104080236234915,-0.0910662745366412,0.1900689646903275,-0.0352301612946531,0.1126096430885743,-0.1006731280001654,0.2062429701925843,0.1478398043832274,0.3069160981927498,2.076004493330956,DEFER,DEFER,2.29996136578239,2.391667378439915,999,999,False,False
NSCLC-VA,InductiveSparsePCA,72,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0127995088496309,-0.0127995088496309,-0.0127995088496309,-0.0127995088496309,0.0,0.0,inf,-0.0341505367080771,0.0085515190088151,-0.0341505367080771,0.0085515190088151,-0.0362637086949572,0.0106646909956952,-0.0407241234295748,0.0151251057303129,0.0469283996906524,0.0558492291598878,1.1900944743064037,DEFER,DEFER,2.153947197661361,2.5634006578845496,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0127995088496309,-0.0127995088496309,-0.0127995088496309,-0.0127995088496309,0.0,0.0,inf,-0.0341505367080771,0.0085515190088151,-0.0341505367080771,0.0085515190088151,-0.0362637086949572,0.0106646909956952,-0.0407241234295749,0.0151251057303129,0.0469283996906524,0.0558492291598879,1.1900944743064057,DEFER,DEFER,2.1539471976613607,2.563400657884552,999,999,False,False
NSCLC-VA,InductiveSparsePCA,72,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0146707968062592,-0.0108229708943696,-0.0310423335786068,0.0055485658779779,0.0038478259118896,0.0365908994565847,9.509499726461252,-0.035417426040007,0.0111756675636857,-0.0486142050711679,0.033293908503063,-0.0374707789750321,0.0133529354145482,-0.0540242594198943,0.0418361865176325,0.0508237143895804,0.0958604459375268,1.8861361686933211,DEFER,DEFER,2.153947197661361,2.5634006578845496,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0146707968062592,-0.0108229708943696,-0.0310423335786069,0.0055485658779779,0.0038478259118896,0.0365908994565848,9.509499726461266,-0.035417426040007,0.0111756675636857,-0.0486142050711679,0.033293908503063,-0.0374707789750321,0.0133529354145482,-0.0540242594198944,0.0418361865176325,0.0508237143895804,0.0958604459375269,1.8861361686933236,DEFER,DEFER,2.1539471976613607,2.563400657884552,999,999,False,False
NSCLC-VA,InductiveSparsePCA,72,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0164384564557383,-0.0087402139927458,-0.0492037792713537,0.0240251088228695,0.0076982424629924,0.0732288880942233,9.512416430926232,-0.036625777305745,0.0139464051894573,-0.0672680947823434,0.0593792651298547,-0.0386237738983784,0.0161917644504112,-0.0728297635396166,0.0702641561988071,0.0548155383487896,0.1430939197384237,2.610462727336933,DEFER,DEFER,2.153947197661361,2.5634006578845496,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0164384564557383,-0.0087402139927458,-0.0492037792713537,0.0240251088228695,0.0076982424629924,0.0732288880942233,9.51241643092624,-0.036625777305745,0.0139464051894573,-0.0672680947823435,0.0593792651298547,-0.0386237738983784,0.0161917644504112,-0.0728297635396166,0.0702641561988071,0.0548155383487896,0.1430939197384238,2.6104627273369347,DEFER,DEFER,2.1539471976613607,2.563400657884552,999,999,False,False
NSCLC-VA,InductiveSparsePCA,72,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0181046631750059,-0.0065510240497444,-0.0673071790384298,0.0426514918136794,0.0115536391252614,0.1099586708521093,9.517232593122124,-0.0377787261108991,0.0168601223352447,-0.0897471059202479,0.0861552368476734,-0.0397259241071679,0.0191771901152831,-0.0966559445185428,0.0995492356090849,0.058903114222451,0.1962051801276277,3.330981438207959,DEFER,DEFER,2.153947197661361,2.5634006578845496,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0181046631750059,-0.0065510240497444,-0.0673071790384298,0.0426514918136794,0.0115536391252614,0.1099586708521093,9.517232593122127,-0.0377787261108991,0.0168601223352447,-0.089747105920248,0.0861552368476735,-0.0397259241071679,0.0191771901152831,-0.0966559445185428,0.099549235609085,0.058903114222451,0.1962051801276279,3.330981438207962,DEFER,DEFER,2.1539471976613607,2.563400657884552,999,999,False,False
NSCLC-VA,InductiveSparsePCA,72,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0211436325802774,-0.001856871711573,-0.1034235897621648,0.0804230854703143,0.0192867608687043,0.1838466752324792,9.532273277199057,-0.0399290203441885,0.0230928615798999,-0.1395345082762539,0.1407201994959549,-0.0417882636297371,0.0255622076845098,-0.1506523924371048,0.1592845660796831,0.0673504713142469,0.309936958516788,4.601852852234246,DEFER,DEFER,2.153947197661361,2.5634006578845496,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0211436325802774,-0.001856871711573,-0.1034235897621648,0.0804230854703143,0.0192867608687043,0.1838466752324792,9.532273277199051,-0.0399290203441885,0.0230928615799,-0.1395345082762539,0.1407201994959548,-0.0417882636297371,0.0255622076845098,-0.1506523924371049,0.1592845660796831,0.0673504713142469,0.309936958516788,4.601852852234245,DEFER,DEFER,2.1539471976613607,2.563400657884552,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA,72,0.0,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0079590373005603,-0.0079590373005603,-0.0079590373005603,-0.0079590373005603,0.0,0.0,inf,-0.0245762654088618,0.008658190807741,-0.0245762654088618,0.0086581908077411,-0.0270748635018154,0.0111567889006947,-0.0295038871923153,0.0135858125911946,0.0382316524025101,0.04308969978351,1.127068726453501,DEFER,DEFER,2.254667905200749,2.5411656844901915,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0078005180070929,-0.0078005180070929,-0.0078005180070929,-0.0078005180070929,0.0,0.0,inf,-0.0246322215611248,0.0090311855469388,-0.0246322215611247,0.0090311855469388,-0.0269299794603249,0.0113289434461389,-0.0302711835214825,0.0146701475072966,0.0382589229064639,0.0449413310287792,1.1746627352435557,DEFER,DEFER,2.227525893123332,2.6165916584420983,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA,72,0.1,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.009644215048786,-0.0061804113712625,-0.0264866900145952,0.0106620635945467,0.0034638036775234,0.037148753609142,10.724843861734731,-0.0258482929148952,0.0108834107485415,-0.0404980273547344,0.0336996171198141,-0.0282847689499149,0.0134491595683307,-0.0446529062937853,0.0405311024823984,0.0417339285182456,0.0851840087761837,2.041121260341982,DEFER,DEFER,2.254667905200749,2.5411656844901915,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0094643869951627,-0.0060443337477476,-0.0263998747185053,0.0108911539755949,0.0034200532474151,0.0372910286941003,10.903639796335003,-0.025867714033843,0.0112485454656627,-0.0405264308144326,0.0340804613215363,-0.0281069926757997,0.0136092601541655,-0.0452591135283409,0.0418493494552324,0.0417162528299653,0.0871084629835734,2.088118109232532,DEFER,DEFER,2.227525893123332,2.6165916584420983,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA,72,0.2,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.011237513215651,-0.004307365441417,-0.0449452160486726,0.0294003373916045,0.006930147774234,0.0743455534402772,10.727845330613391,-0.0270637868102476,0.0132337503712943,-0.0619538137023877,0.0603643985529207,-0.0294434554748588,0.0158712659805326,-0.0669974910087474,0.0695463861436469,0.0453147214553915,0.1365438771523944,3.013234391980324,DEFER,DEFER,2.254667905200749,2.5411656844901915,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0110374887267206,-0.0041948768199416,-0.0449310338967286,0.0296986683500663,0.006842611906779,0.074629702246795,10.906610408937402,-0.0270470840831555,0.0135893200602629,-0.0618011532710657,0.0607080794180744,-0.0292326129617481,0.0160171063346137,-0.0674529853101224,0.071096860854503,0.0452497192963618,0.1385498461646254,3.061894047501088,DEFER,DEFER,2.227525893123332,2.6165916584420983,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA,72,0.3,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0127409988341404,-0.0023396246321539,-0.063358241129588,0.0482776176632936,0.0104013742019864,0.1116358587928816,10.732799015303296,-0.0282258865623056,0.0157059139156275,-0.0868064906674692,0.0877181136740291,-0.0305542237973145,0.018419275488806,-0.0937597625641819,0.0994136772196498,0.0489734992861206,0.1931734397838318,3.944448377177291,DEFER,DEFER,2.254667905200749,2.5411656844901915,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0125218646004755,-0.0022518794394327,-0.063417404821202,0.0486436607812937,0.0102699851610428,0.1120610656024958,10.911511929693663,-0.0281734210221036,0.0160503210773338,-0.0865131604526812,0.0880174539962341,-0.0303100726858598,0.0185488219376387,-0.0942507068652328,0.1012084730431956,0.0488588946234985,0.1954591799084284,4.000483052566293,DEFER,DEFER,2.227525893123332,2.6165916584420983,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA,72,0.5,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0154887372009262,0.0018769705418481,-0.1001313579531482,0.08651959129407,0.0173657077427744,0.1866509492472182,10.748248905943957,-0.0304005100373285,0.0209946008431237,-0.1393370130208248,0.1432606100187945,-0.0326426726247807,0.0238691641759034,-0.1509629375545043,0.1600864174315014,0.0565118368006841,0.3110493549860057,5.504145194980459,DEFER,DEFER,2.254667905200749,2.5411656844901915,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0152345218772154,0.0019117809337972,-0.1003383873221929,0.0870156463787747,0.0171463028110126,0.1873540337009676,10.926789044028451,-0.0302775411028704,0.0213124796642664,-0.1389053372846682,0.1434779734043932,-0.0323311191107417,0.0239609405651394,-0.151826047482973,0.1623939977550287,0.0562920596758811,0.3142200452380017,5.581960351907891,DEFER,DEFER,2.227525893123332,2.6165916584420983,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA_SRDO,52,0.0,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0054783326102915,0.0054783326102915,0.0054783326102916,0.0054783326102916,0.0,0.0,inf,-0.0017430463821039,0.0126997116026871,-0.0017430463821039,0.0126997116026871,-0.0030927057306503,0.0140493709512335,-0.0045478713802878,0.015504536600871,0.0171420766818838,0.0200524079811589,1.1697770552123818,DEFER,DEFER,2.3262768061402355,2.7212252318955894,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0055512072275918,0.0055512072275918,0.0055512072275918,0.0055512072275918,0.0,0.0,inf,-0.0013098799995798,0.0124122944547635,-0.0013098799995798,0.0124122944547635,-0.0025321955648117,0.0136346100199954,-0.0044033049046765,0.0155057193598602,0.0161668055848071,0.0199090242645368,1.2314754550674136,DEFER,DEFER,2.309135246509982,2.843643378508085,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA_SRDO,52,0.1,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0042911273023006,0.0066972918445853,-0.0167907611201985,0.0277791802670844,0.0024061645422847,0.0445699413872829,18.523230894659427,-0.0027244144099524,0.0141267391742971,-0.0244351751537117,0.0417860866021149,-0.0040356032378799,0.0155152860229859,-0.0274043093869717,0.0472264493191368,0.0195508892608659,0.0746307587061086,3.817256479248404,DEFER,DEFER,2.3262768061402355,2.7212252318955894,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0043539467341561,0.0067811249981252,-0.0167869232945584,0.0279219950268397,0.002427178263969,0.0447089183213981,18.420121416334823,-0.0023086749047154,0.013843681110585,-0.0242688282915412,0.0412764322774252,-0.0034956334529455,0.0151018887358132,-0.0276421582739346,0.0472974822097029,0.0185975221887587,0.0749396404836376,4.029549728346858,DEFER,DEFER,2.309135246509982,2.843643378508085,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA_SRDO,52,0.2,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0031385585441281,0.0079447727527518,-0.0390192928210261,0.0501026241179061,0.0048062142086237,0.0891219169389322,18.54305968698225,-0.0036755923370645,0.0155822119960762,-0.0536349945993009,0.0721820585992892,-0.0049491416756177,0.0170096320614907,-0.0593118169564816,0.0807578375252203,0.0219587737371085,0.1400696544817019,6.3787557610740295,DEFER,DEFER,2.3262768061402355,2.7212252318955894,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0031922206426274,0.0080404599785906,-0.0390829928706554,0.0503156734918735,0.0048482393359631,0.089398666362529,18.43940865282558,-0.0032769954285805,0.0153053382823551,-0.0533524532417979,0.0714600676823907,-0.0044294984119809,0.0165995899856478,-0.0597860551816729,0.0809933374727956,0.0210290883976288,0.1407793926544686,6.694507626414387,DEFER,DEFER,2.309135246509982,2.843643378508085,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA_SRDO,52,0.3,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0020231486205078,0.0092172093681143,-0.0611976927107732,0.0724380506993953,0.0071940607476065,0.1336357434101685,18.575843059794792,-0.0045961444125005,0.0170602049547515,-0.0838209066132391,0.1027460395276497,-0.0058332752613558,0.0185260430343288,-0.0926078925836083,0.1145178361332128,0.0243593182956846,0.2071257287168212,8.502936174265361,DEFER,DEFER,2.3262768061402355,2.7212252318955894,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.002068533666631,0.0093256241724544,-0.0613268555191432,0.0727210133582287,0.0072570905058234,0.134047868877372,18.47129628186469,-0.0042142703149405,0.0167914685400424,-0.0833379969478184,0.1018166077086672,-0.005333563634746,0.0181215227247439,-0.0932620528343866,0.1149347963006728,0.0234550863594899,0.2081968491350594,8.876405140619845,DEFER,DEFER,2.309135246509982,2.843643378508085,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA_SRDO,52,0.5,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-8.793872926941834e-05,0.0118211533335154,-0.1053557563005803,0.1170889709048264,0.0119090920627849,0.2224447272054067,18.67856307035624,-0.0063446217309971,0.0200585257523811,-0.1439943681363016,0.1634512097583201,-0.0075139815877593,0.0215980719670705,-0.1590018264743945,0.1814585691068585,0.0291120535548298,0.3404603955812531,11.69482581982845,DEFER,DEFER,2.3262768061402355,2.7212252318955894,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-5.658844158701719e-05,0.0119574821592988,-0.1056074476981612,0.1175083414158731,0.0120140706008859,0.2231157891140343,18.57120675631637,-0.0059945089146405,0.0198122859807616,-0.1430899962458351,0.1621366396772359,-0.0070523605901853,0.0212116340221032,-0.1599895699350725,0.1822579826572603,0.0282639946122886,0.3422475525923327,12.108959023206497,DEFER,DEFER,2.309135246509982,2.843643378508085,999,999,False,False
NSCLC-VA,InductiveSparsePCA_SRDO,52,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0057828417954331,0.0057828417954331,0.0057828417954331,0.0057828417954331,0.0,0.0,inf,-0.0024404664873659,0.0140061500782323,-0.0024404664873659,0.0140061500782323,-0.0038630060350484,0.0154286896259147,-0.0065473266383807,0.018113010229247,0.0192916956609632,0.0246603368676277,1.2782876788548971,DEFER,DEFER,2.299015639197528,2.9388033650809144,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0057828417954331,0.0057828417954331,0.0057828417954332,0.0057828417954332,0.0,0.0,inf,-0.0024404664873659,0.0140061500782323,-0.0024404664873658,0.0140061500782324,-0.0038630060350484,0.0154286896259148,-0.0065473266383806,0.0181130102292472,0.0192916956609632,0.0246603368676278,1.278287678854901,DEFER,DEFER,2.299015639197527,2.938803365080923,999,999,False,False
