dataset,contrast,seed,gamma,n_cal,n_target,censoring_model,L_dir,U_dir,L_sep,U_sep,W_dir,W_sep,ID_width_ratio,dir_pointwise_lower,dir_pointwise_upper,sep_pointwise_lower,sep_pointwise_upper,dir_sim_lower,dir_sim_upper,sep_sim_lower,sep_sim_upper,BandWidth_dir,BandWidth_sep,band_ratio,action_dir,action_sep,direct_sim_critical,separate_sim_critical,bootstrap_requested,bootstrap_valid
NSCLC-VA,InductiveSparsePCA_SRDO,62,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.007127566638770616,0.0021097936010082427,-0.04033159908507819,0.035313826047315755,0.00923736023977886,0.07564542513239395,8.18907384456459,-0.018271485051941858,0.014621957472678939,-0.05793146305504772,0.06272980170356351,-0.02077236600725644,0.017429895504552213,-0.06369312081343985,0.07170495452936021,0.03820226151180865,0.13539807534280007,3.544242408291649,DEFER,DEFER,2.3998125566765256,2.6015963128900275,999,999
NSCLC-VA,InductiveSparsePCA_SRDO,62,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.009825733456983359,0.005537380544121934,-0.06555598188251185,0.061267628969650476,0.015363114001105294,0.12682361085216232,8.255071910749216,-0.020717879580068977,0.018695884001855772,-0.09465039469437019,0.10121282078038585,-0.0231622586388328,0.02164887140519077,-0.10417501656584237,0.11428965618658493,0.04481113004402357,0.2184646727524273,4.8752323928854775,DEFER,DEFER,2.3998125566765256,2.6015963128900275,999,999
NSCLC-Stanford,InductiveSparsePCA_SRDO,72,0.0,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.010379522092933009,-0.010379522092933009,-0.010379522092932997,-0.010379522092932997,0.0,0.0,inf,-0.026040349128564844,0.0052813049426988275,-0.02604034912856484,0.005281304942698847,-0.027459781988218197,0.006700737802352181,-0.030501974815878522,0.009742930630012529,0.03416051979057038,0.04024490544589105,1.178111623963058,DEFER,DEFER,2.137607047519009,2.5183397101474965,999,999
NSCLC-Stanford,InductiveSparsePCA_SRDO,72,0.1,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.011736441115694511,-0.008956273287676024,-0.027690812913509777,0.0069980985101392446,0.002780167828018487,0.03468891142364902,12.47727244163274,-0.02716787115317409,0.006963014514453072,-0.04236970514935652,0.027764794199833378,-0.028566512413741245,0.008405873193449343,-0.046551586636953246,0.03368103493979935,0.036972385607190586,0.0802326215767526,2.17006882999588,DEFER,DEFER,2.137607047519009,2.5183397101474965,999,999
NSCLC-Stanford,InductiveSparsePCA_SRDO,72,0.2,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.01302827187948296,-0.0074657587786927425,-0.044962372692455316,0.024468342034279555,0.005562513100790217,0.06943071472673487,12.481896845667018,-0.028258972592633283,0.008740836300169738,-0.06339885689895401,0.05227221965337413,-0.029639420573994896,0.010209735327385491,-0.06865124180380709,0.06019328884787043,0.039849155901380384,0.12884453065167753,3.233306396013631,DEFER,DEFER,2.137607047519009,2.5183397101474965,999,999
NSCLC-Stanford,InductiveSparsePCA_SRDO,72,0.3,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.014256495085224752,-0.0059074193359228986,-0.062219959675634776,0.04205604525448714,0.008349075749301854,0.10427600493012192,12.489526752567963,-0.029314206540530383,0.010614436026816818,-0.08700434660572352,0.07766273790383596,-0.030678975488058525,0.012111908947688429,-0.09406519065438165,0.08780675738653426,0.042790884435746954,0.18187194804091592,4.250249800608992,DEFER,DEFER,2.137607047519009,2.5183397101474965,999,999
NSCLC-Stanford,InductiveSparsePCA_SRDO,72,0.5,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0165288849121452,-0.002587353281486743,-0.09678541637813395,0.07766917818450203,0.013941531630658458,0.17445459456263598,12.513301922939187,-0.03131804420178646,0.014641719443945893,-0.1365884880759117,0.12955941015175998,-0.03265847268711501,0.01620329163372838,-0.14792801738153172,0.1443424603277843,0.048861764320843395,0.292270477709316,5.9815784749434355,DEFER,DEFER,2.137607047519009,2.5183397101474965,999,999
NSCLC-VA,InductiveSparsePCA_SRDO,72,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.01615127039186333,-0.01615127039186333,-0.016151270391863343,-0.016151270391863343,0.0,0.0,inf,-0.03601751034273823,0.003714969559011575,-0.03601751034273825,0.0037149695590115647,-0.03845538004280667,0.006152839259080015,-0.04212823966575929,0.009825698882032607,0.04460821930188669,0.0519539385477919,1.1646718779826868,DEFER,DEFER,2.2004793927376265,2.562836466801933,999,999
NSCLC-VA,InductiveSparsePCA_SRDO,72,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.01773264530265411,-0.014487303693892678,-0.03306296572772571,0.000843016731178925,0.0032453416087614307,0.03390598245890464,10.447585045398254,-0.03724523468213599,0.005764424892113927,-0.05096781465194303,0.025509992914397116,-0.03963970643601315,0.008249599520826748,-0.0564752325436039,0.03309739823346026,0.0478893059568399,0.08957263077706415,1.8704098751773774,DEFER,DEFER,2.2004793927376265,2.562836466801933,999,999
NSCLC-VA,InductiveSparsePCA_SRDO,72,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.019232591422807088,-0.01274001479108976,-0.049919095152048204,0.017946488938151317,0.006492576631717328,0.06786558409019952,10.4527967769629,-0.03842369732395311,0.007928102439843564,-0.06952149079279893,0.04896123575044779,-0.04077871849066101,0.010464373867116628,-0.0755510632805771,0.058501175027362996,0.05124309235777764,0.1340522383079401,2.616006024226478,DEFER,DEFER,2.2004793927376265,2.562836466801933,999,999
