dataset,contrast,seed,gamma,n_cal,n_target,censoring_model,L_dir,U_dir,L_sep,U_sep,W_dir,W_sep,ID_width_ratio,dir_pointwise_lower,dir_pointwise_upper,sep_pointwise_lower,sep_pointwise_upper,dir_sim_lower,dir_sim_upper,sep_sim_lower,sep_sim_upper,BandWidth_dir,BandWidth_sep,band_ratio,action_dir,action_sep,direct_sim_critical,separate_sim_critical,bootstrap_requested,bootstrap_valid,tau_days,G_tau_min,unstable_cell
NSCLC-Stanford-tau365,PET_radiomic_candidate_SRDO,72,0.2,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.007620964091919,-0.0047730746470262,-0.0343768257285125,0.0219827869895671,0.0028478894448928,0.0563596127180796,19.78995807549681,-0.0179377035157866,0.0055423220778966,-0.0518341295195365,0.0452448612032907,-0.0192844597782758,0.0068889030632814,-0.0565134694899066,0.0514801398559976,0.0261733628415572,0.1079936093459042,4.126088420492736,DEFER,DEFER,2.2158194115295067,2.485322191232867,999,999,365.0,0.1690915825251052,False
NSCLC-Stanford-tau365,PET_radiomic_candidate_SRDO,72,0.3,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.008236530034247,-0.0039549780246635,-0.0485129865034451,0.0363214784445345,0.0042815520095834,0.0848344649479797,19.813951753498312,-0.018591485468699,0.0064076746779289,-0.0738010207022661,0.0679180617306609,-0.0199432304829117,0.0077604245003127,-0.080579347448202,0.0763873624238136,0.0277036549832245,0.1569667098720157,5.665920614700988,DEFER,DEFER,2.2158194115295067,2.485322191232867,999,999,365.0,0.1690915825251052,False
NSCLC-Stanford-tau365,PET_radiomic_candidate_SRDO,72,0.5,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0093662047939768,-0.002179611372407,-0.0772424952821006,0.0656966791157166,0.0071865934215697,0.1429391743978172,19.889698221802988,-0.0198290506481129,0.0083455908890735,-0.1193210230595749,0.1145950789950676,-0.0211948797728573,0.0097195600742233,-0.1305999547480239,0.1277020421195927,0.0309144398470806,0.2583019968676167,8.355383378942538,DEFER,DEFER,2.2158194115295067,2.485322191232867,999,999,365.0,0.1690915825251052,False
NSCLC-VA-tau365,PET_radiomic_candidate,42,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0276838630824435,0.0276838630824435,0.0276838630824436,0.0276838630824436,0.0,0.0,inf,-0.007791823464641,0.0631595496295282,-0.007791823464641,0.0631595496295282,-0.0145280200274363,0.0698957461923234,-0.0188658439185141,0.0742335700834013,0.0844237662197598,0.0930994140019155,1.1027630982438343,DEFER,DEFER,2.332125990153057,2.571782482396155,999,999,365.0,0.3379894624318295,False
NSCLC-VA-tau365,PET_radiomic_candidate,42,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0246408542589189,0.0308586846844654,0.0066462416572997,0.0488532972860847,0.0062178304255465,0.0422070556287849,6.788067981940052,-0.0102429510062559,0.06696247474082,-0.0260536132466979,0.0892581834954806,-0.0168667599299426,0.0738179368939967,-0.0362611355610282,0.1018708932093688,0.0906846968239394,0.138132028770397,1.523212114151682,DEFER,DEFER,2.332125990153057,2.571782482396155,999,999,365.0,0.3379894624318295,False
NSCLC-VA-tau365,PET_radiomic_candidate,42,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0217240938502255,0.0341699692258242,-0.0143026891095374,0.0701967521855873,0.0124458753755987,0.0844994412951248,6.789352998085917,-0.012605060586551,0.0709358474274421,-0.0469007548703884,0.1169963992795118,-0.0191235512664639,0.0779170282438072,-0.0570765028862371,0.1316052849585616,0.0970405795102712,0.1886817878447987,1.9443596565169703,DEFER,DEFER,2.332125990153057,2.571782482396155,999,999,365.0,0.3379894624318295,False
NSCLC-VA-tau365,PET_radiomic_candidate,42,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0189273483674183,0.0376212057801028,-0.0352052304181447,0.091753784565666,0.0186938574126845,0.1269590149838108,6.791483008619942,-0.0148843128407994,0.0750795768183235,-0.0703218807120805,0.1458537895802756,-0.0213045408386678,0.0821922496034062,-0.0812838251161842,0.1627415406119934,0.103496790442074,0.2440253657281777,2.3578061182946146,DEFER,DEFER,2.332125990153057,2.571782482396155,999,999,365.0,0.3379894624318295,False
NSCLC-VA-tau365,PET_radiomic_candidate,42,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0136670313899166,0.0449502505698786,-0.0770261713150401,0.1356434532748353,0.0312832191799619,0.2126696245898755,6.798201405247263,-0.0192164609934738,0.0838634439559221,-0.1225110785237729,0.2056419320118554,-0.025460446379682,0.0912523614103186,-0.1367095575892449,0.227492519293512,0.1167128077900007,0.3642020768827569,3.120497945161762,DEFER,DEFER,2.332125990153057,2.571782482396155,999,999,365.0,0.3379894624318295,False
NSCLC-VA-tau365,PET_radiomic_candidate,52,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0012764476268719,0.0012764476268719,0.0012764476268719,0.0012764476268719,0.0,0.0,inf,-0.0233901621685889,0.0259430574223329,-0.0233901621685889,0.0259430574223329,-0.0297196691423097,0.0322725643960537,-0.0321792145767814,0.0347321098305253,0.0619922335383635,0.0669113244073067,1.079350115138198,DEFER,DEFER,2.462895105243589,2.658326115417972,999,999,365.0,0.1800411346259095,False
NSCLC-VA-tau365,PET_radiomic_candidate,52,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0005842724295296,0.0032307971232156,-0.0208345704988268,0.0234810951925128,0.0038150695527452,0.0443156656913397,11.615952233282544,-0.024964144753678,0.0281974718234717,-0.0437414934617604,0.0526274304935933,-0.0312200742540716,0.0346039761196142,-0.0519035452435459,0.0630126707269343,0.0658240503736859,0.1149162159704803,1.74580894548567,DEFER,DEFER,2.462895105243589,2.658326115417972,999,999,365.0,0.1800411346259095,False
NSCLC-VA-tau365,PET_radiomic_candidate,52,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0023521581071053,0.0052788268831575,-0.0428778995879139,0.0458045683639662,0.0076309849902629,0.0886824679518801,11.62136579550843,-0.0264596402100332,0.0305573387086263,-0.0673089979618401,0.0811001714684162,-0.0326456737734057,0.0370438611051508,-0.0760141344106137,0.093676480415455,0.0696895348785566,0.1696906148260687,2.434951174832454,DEFER,DEFER,2.462895105243589,2.658326115417972,999,999,365.0,0.1800411346259095,False
NSCLC-VA-tau365,PET_radiomic_candidate,52,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.004028633971706,0.0074197304599501,-0.0648785601316512,0.0682696566198954,0.0114483644316561,0.1331482167515466,11.630326545456183,-0.0278785987922745,0.0330197384774358,-0.0935116171577324,0.1105950246353182,-0.0339985528478402,0.0395887575123824,-0.103713969280532,0.1256761355284754,0.0735873103602227,0.2293901048090074,3.1172508369459755,DEFER,DEFER,2.462895105243589,2.658326115417972,999,999,365.0,0.1800411346259095,False
NSCLC-VA-tau365,PET_radiomic_candidate,52,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0071155361418866,0.0119720220604786,-0.1088377864089749,0.113694272327567,0.0190875582023652,0.222532058736542,11.658487501505908,-0.0304950618552713,0.0382327799592139,-0.1498389581788034,0.1710484263687403,-0.0364943001888823,0.0449713488843131,-0.1644482397327134,0.1914845004735885,0.0814656490731955,0.3559327402063019,4.369114396750246,DEFER,DEFER,2.462895105243589,2.658326115417972,999,999,365.0,0.1800411346259095,False
NSCLC-VA-tau365,PET_radiomic_candidate,62,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0003847372480774,-0.0003847372480774,-0.0003847372480774,-0.0003847372480774,0.0,0.0,inf,-0.0125687032882223,0.0117992287920675,-0.0125687032882223,0.0117992287920675,-0.015320592156415,0.0145511176602601,-0.0167080994354593,0.0159386249393044,0.0298717098166752,0.0326467243747638,1.092897747571833,DEFER,DEFER,2.4026443936402586,2.625844646025531,999,999,365.0,0.2369971197898484,False
NSCLC-VA-tau365,PET_radiomic_candidate,62,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0017692239473199,0.0010203400422543,-0.0148992787002155,0.0141503947951499,0.0027895639895743,0.0290496734953655,10.413696765492862,-0.0139562440902084,0.0132262636477874,-0.0269626401928317,0.0304576720826331,-0.0167088227626335,0.0159831118846754,-0.0310610619974174,0.0359979272469466,0.032691934647309,0.0670589892443641,2.051239547852329,DEFER,DEFER,2.4026443936402586,2.625844646025531,999,999,365.0,0.2369971197898484,False
NSCLC-VA-tau365,PET_radiomic_candidate,62,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0031343473797857,0.0024474857180285,-0.0294426930783999,0.0287558314166427,0.0055818330978143,0.0581985244950426,10.426417894478364,-0.01534675229774,0.0147026714131517,-0.045448005448995,0.0510832258441444,-0.0181050644135853,0.0174706460595783,-0.0508856706676825,0.0586687632764156,0.0355757104731637,0.1095544339440982,3.079472833767854,DEFER,DEFER,2.4026443936402586,2.625844646025531,999,999,365.0,0.2369971197898484,False
NSCLC-VA-tau365,PET_radiomic_candidate,62,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.004481030597921,0.0038983610197908,-0.044063215115232,0.0434805455371018,0.0083793916177119,0.0875437606523338,10.447507963142332,-0.0167382093114488,0.0162318925348227,-0.0659484162674022,0.0725712895271096,-0.0195066341040055,0.0190175624857967,-0.0733837223928715,0.0824546159575781,0.0385241965898022,0.1558383383504495,4.045206705016699,DEFER,DEFER,2.4026443936402586,2.625844646025531,999,999,365.0,0.2369971197898484,False
NSCLC-VA-tau365,PET_radiomic_candidate,62,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0071210261356417,0.0068783816578224,-0.0737166466136298,0.0734740021358105,0.0139994077934642,0.1471906487494403,10.514062517570046,-0.0195135714387882,0.0194597336996459,-0.1091092413901832,0.1168835486108503,-0.022312570332575,0.0223013767669878,-0.1211335666366644,0.1316315632425413,0.0446139470995629,0.2527651298792057,5.665607871796712,DEFER,DEFER,2.4026443936402586,2.625844646025531,999,999,365.0,0.2369971197898484,False
NSCLC-VA-tau365,PET_radiomic_candidate,72,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.011225477205315,-0.011225477205315,-0.011225477205315,-0.011225477205315,0.0,0.0,inf,-0.0307021719411034,0.0082512175304733,-0.0307021719411034,0.0082512175304733,-0.0319486632173733,0.0094977088067432,-0.0351540636833772,0.012703109272747,0.0414463720241165,0.0478571729561242,1.15467701077135,DEFER,DEFER,2.085399950019516,2.407963380551257,999,999,365.0,0.1823733037144476,False
NSCLC-VA-tau365,PET_radiomic_candidate,72,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0121115566977628,-0.0102859349450806,-0.0265336654531058,0.0041361738102623,0.0018256217526822,0.0306698392633682,16.799667958769394,-0.0314576208498068,0.0093430974858587,-0.0453224427577922,0.0284762492682072,-0.0326957518839894,0.0105993382401909,-0.0496170935527474,0.0340397898179512,0.0432950901241803,0.0836568833706987,1.932248740694413,DEFER,DEFER,2.085399950019516,2.407963380551257,999,999,365.0,0.1823733037144476,False
NSCLC-VA-tau365,PET_radiomic_candidate,72,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0129467881435284,-0.0092903250843804,-0.0418453334830075,0.0196082202550986,0.003656463059148,0.0614535537381061,16.806830191913598,-0.0321822323788123,0.0105143065738629,-0.0644631764379708,0.051127574487731,-0.0334132838359366,0.0117817855237885,-0.069633057141303,0.0583321209846383,0.0451950693597252,0.1279651781259414,2.831396874455853,DEFER,DEFER,2.085399950019516,2.407963380551257,999,999,365.0,0.1823733037144476,False
NSCLC-VA-tau365,PET_radiomic_candidate,72,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0137337557201247,-0.008236101586891,-0.0572164685890736,0.0352466112820577,0.0054976541332336,0.0924630798711313,16.818642575600723,-0.0328768213901413,0.0117687246043808,-0.0864114011443448,0.0750304598008765,-0.0341019607006062,0.0130490158277626,-0.0930846422112814,0.0841240657283419,0.0471509765283688,0.1772087079396233,3.758325298586424,DEFER,DEFER,2.085399950019516,2.407963380551257,999,999,365.0,0.1823733037144476,False
NSCLC-VA-tau365,PET_radiomic_candidate,72,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0151728970829195,-0.0059422767208553,-0.0883505756893576,0.0672354018855826,0.0092306203620642,0.1555859775749403,16.855419405434986,-0.0341788260005125,0.0145404400062074,-0.1338005463868659,0.1248722852042173,-0.0353951886798358,0.0158513158021749,-0.1441892880075385,0.1380466542836451,0.0512465044820107,0.2822359422911836,5.507418411147594,DEFER,DEFER,2.085399950019516,2.407963380551257,999,999,365.0,0.1823733037144476,False
NSCLC-VA-tau365,PET_radiomic_candidate_SRDO,42,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0138649742008006,0.0138649742008006,0.0138649742008006,0.0138649742008006,0.0,0.0,inf,-0.0173952760967163,0.0451252244983176,-0.0173952760967163,0.0451252244983176,-0.0244928903621408,0.0522228387637421,-0.0277710430049005,0.0555009914065018,0.076715729125883,0.0832720344114024,1.085462334259525,DEFER,DEFER,2.4049722043716986,2.6105067427865807,999,999,365.0,0.3418242205458399,False
NSCLC-VA-tau365,PET_radiomic_candidate_SRDO,42,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0118672733726368,0.0158585924034576,-0.0056467915162433,0.0333726572923378,0.0039913190308208,0.0390194488085811,9.776078661533738,-0.0194258822514981,0.047097870338358,-0.0379621848723808,0.0657789932985501,-0.0265309676444213,0.0541907228460015,-0.048688170295351,0.0765351640121117,0.0807216904904228,0.1252233343074628,1.551297223171011,DEFER,DEFER,2.4049722043716986,2.6105067427865807,999,999,365.0,0.3418242205458399,False
NSCLC-VA-tau365,PET_radiomic_candidate_SRDO,42,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0098666081821323,0.0178474241315059,-0.0251985517046627,0.052912584018301,0.0079808159493735,0.0781111357229637,9.787362121675663,-0.0214711417530244,0.0490775694628267,-0.0605482939185351,0.0884423764197155,-0.0285863522477958,0.0561683484202962,-0.0722814272743058,0.1002352712540391,0.084754700668092,0.1725166985283449,2.0354823646176,DEFER,DEFER,2.4049722043716986,2.6105067427865807,999,999,365.0,0.3418242205458399,False
NSCLC-VA-tau365,PET_radiomic_candidate_SRDO,42,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0078645811969475,0.0198310905365495,-0.0448242707946947,0.0725199425281919,0.0119665093396019,0.1173442133228866,9.806052040134032,-0.0235288720876925,0.0510635182471769,-0.0846833548539506,0.1126485732676629,-0.03065672998241,0.0581548154170014,-0.097913209427617,0.1259678946081711,0.0888115453994114,0.2238811040357881,2.520855853019215,DEFER,DEFER,2.4049722043716986,2.6105067427865807,999,999,365.0,0.3418242205458399,False
NSCLC-VA-tau365,PET_radiomic_candidate_SRDO,42,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0038655296488343,0.0237823999791618,-0.0844149401258622,0.1120628697538584,0.0199168703303275,0.1964778098797207,9.864893761975395,-0.0276687179373323,0.0550503580346765,-0.1357760335020774,0.1638895621036304,-0.0348285430630697,0.062149722340251,-0.1528235851994935,0.1810916533961022,0.0969782654033208,0.3339152385955958,3.4431966503719464,DEFER,DEFER,2.4049722043716986,2.6105067427865807,999,999,365.0,0.3418242205458399,False
NSCLC-VA-tau365,PET_radiomic_candidate_SRDO,52,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0023939581936453,0.0023939581936453,0.0023939581936453,0.0023939581936453,0.0,0.0,inf,-0.001457993876399,0.0062459102636896,-0.0014579938763989,0.0062459102636897,-0.0021673255324164,0.0069552419197071,-0.0028594499901817,0.0076473663774725,0.0091225674521235,0.0105068163676543,1.1517389619529237,DEFER,DEFER,2.3208886465315834,2.673057880564611,999,999,365.0,0.1077420547100721,False
NSCLC-VA-tau365,PET_radiomic_candidate_SRDO,52,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0017308532344675,0.0030946718186016,-0.0192309238107959,0.0240564488638651,0.001363818584134,0.043287372674661,31.739831952902865,-0.0018838820823389,0.0071912075302383,-0.0253055050243414,0.0366816966144023,-0.0025495306007291,0.0079455789262033,-0.0275156205256736,0.0412751417887628,0.0104951095269325,0.0687907623144364,6.554554017555112,DEFER,DEFER,2.3208886465315834,2.673057880564611,999,999,365.0,0.1077420547100721,False
NSCLC-VA-tau365,PET_radiomic_candidate_SRDO,52,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0011051397954218,0.0038328567594824,-0.0408429641185586,0.0457809606734629,0.0027277169640605,0.0866239247920215,31.7569329711795,-0.0022814817824435,0.0081794549277717,-0.0558064845452237,0.0674264456621984,-0.0029051234707224,0.0089798749799141,-0.0612506637053819,0.0753017246692158,0.0118849984506365,0.1365523883745978,11.489474646694967,DEFER,DEFER,2.3208886465315834,2.673057880564611,999,999,365.0,0.1077420547100721,False
NSCLC-VA-tau365,PET_radiomic_candidate_SRDO,52,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0005162885789228,0.0046079823322464,-0.0624656419126676,0.0675899128238369,0.0040916937533236,0.1300555547365045,31.785261208970187,-0.0026528965012954,0.0092080962695424,-0.0863505986384648,0.0981913776304943,-0.0032364975587071,0.0100552009005649,-0.0950406648755613,0.109325111686408,0.013291698459272,0.2043657765619694,15.375444845380695,DEFER,DEFER,2.3208886465315834,2.673057880564611,999,999,365.0,0.1077420547100721,False
NSCLC-VA-tau365,PET_radiomic_candidate_SRDO,52,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0005542405790074,0.0062647728989241,-0.1058209416590156,0.1115314739789324,0.0068190134779315,0.2173524156379481,31.87446634932866,-0.0033260306403681,0.0113736168591014,-0.147089667532301,0.1595660664370552,-0.0038364519536674,0.0123144034215275,-0.1621044722680403,0.1770424971011384,0.0161508553751949,0.3391469693691789,20.99870016111048,DEFER,DEFER,2.3208886465315834,2.673057880564611,999,999,365.0,0.1077420547100721,False
NSCLC-VA-tau365,PET_radiomic_candidate_SRDO,62,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0003540240035292,0.0003540240035292,0.0003540240035292,0.0003540240035292,0.0,0.0,inf,-0.0050065002800114,0.0057145482870698,-0.0050065002800114,0.0057145482870698,-0.006383856777523,0.0070919047845815,-0.0069407966460832,0.0076488446531417,0.0134757615621046,0.014589641299225,1.0826580176554037,DEFER,DEFER,2.46356568209864,2.6671991377447952,999,999,365.0,0.1906270744056107,False
NSCLC-VA-tau365,PET_radiomic_candidate_SRDO,62,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0006772686730186,0.0014285411332309,-0.0144541304349547,0.015205402895167,0.0021058098062495,0.0296595333301217,14.084621147693008,-0.005765304362404,0.0071092807517288,-0.0200352826113895,0.027514631981649,-0.007072646451659,0.0085689147745117,-0.0220491905432161,0.0319563051896663,0.0156415612261708,0.0540054957328825,3.452692154701456,DEFER,DEFER,2.46356568209864,2.6671991377447952,999,999,365.0,0.1906270744056107,False
NSCLC-VA-tau365,PET_radiomic_candidate_SRDO,62,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0016674112465362,0.0025483058873875,-0.0292702195373647,0.030151114178216,0.0042157171339238,0.0594213337155807,14.095189935163678,-0.0065350442361127,0.0085918849932579,-0.0418236734006472,0.0501488603102011,-0.0077857550940564,0.0101447485770039,-0.0463534728950653,0.0573648648699599,0.0179305036710604,0.1037183377650253,5.784463151050528,DEFER,DEFER,2.46356568209864,2.6671991377447952,999,999,365.0,0.1906270744056107,False
NSCLC-VA-tau365,PET_radiomic_candidate_SRDO,62,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0026184666035023,0.0037152209457859,-0.0441444265423865,0.0452411808846701,0.0063336875492882,0.0893856074270567,14.112727653750628,-0.0073208987780398,0.0101588105471332,-0.0642971188343863,0.0730532344244836,-0.0085291622177922,0.0118144545728426,-0.0715690343047949,0.0830889606425776,0.0203436167906349,0.1546579949473725,7.602286089982213,DEFER,DEFER,2.46356568209864,2.6671991377447952,999,999,365.0,0.1906270744056107,False
NSCLC-VA-tau365,PET_radiomic_candidate_SRDO,62,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0044111898427942,0.0061970593065766,-0.0742569837091123,0.0760428531728946,0.0106082491493708,0.1502998368820069,14.168203891678097,-0.0089521811502686,0.0135300249157951,-0.1097203504034212,0.1195152170519426,-0.0101189632692673,0.0154141890933362,-0.1225169832880256,0.1352018236277189,0.0255331523626036,0.2577188069157446,10.093497397258515,DEFER,DEFER,2.46356568209864,2.6671991377447952,999,999,365.0,0.1906270744056107,False
NSCLC-VA-tau365,PET_radiomic_candidate_SRDO,72,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0130689223238788,-0.0130689223238788,-0.0130689223238789,-0.0130689223238789,0.0,0.0,inf,-0.0318175935632983,0.0056797489155405,-0.0318175935632983,0.0056797489155405,-0.0320745120662322,0.0059366674184745,-0.0367368056260954,0.0105989609783375,0.0380111794847067,0.047335766604433,1.2453117016134114,DEFER,DEFER,1.9868219419004505,2.474212613270912,999,999,365.0,0.1690915825251052,False
NSCLC-VA-tau365,PET_radiomic_candidate_SRDO,72,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0138361037564993,-0.0122666708829451,-0.0270046777769833,0.0009019031375388,0.0015694328735542,0.0279065809145222,17.781315394091244,-0.0325342311396847,0.0065462315368486,-0.0459848253877812,0.0231610066798086,-0.0327904570254347,0.0068040302183559,-0.0509647714270716,0.0290012739314931,0.0395944872437906,0.0799660453585648,2.019625733910858,DEFER,DEFER,1.9868219419004505,2.474212613270912,999,999,365.0,0.1690915825251052,False
NSCLC-VA-tau365,PET_radiomic_candidate_SRDO,72,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0145698150372369,-0.0114276923830496,-0.0409607105811959,0.0149632031609092,0.0031421226541873,0.0559239137421051,17.79813199449067,-0.0332297921759881,0.0074644053987549,-0.06377186626266,0.0431286321882336,-0.0334854952778266,0.0077232893173751,-0.0697569790614097,0.0505185808654369,0.0412087845952018,0.1202755599268466,2.918687389310944,DEFER,DEFER,1.9868219419004505,2.474212613270912,999,999,365.0,0.1690915825251052,False
NSCLC-VA-tau365,PET_radiomic_candidate_SRDO,72,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0152715771466825,-0.0105503004868086,-0.0549915381603824,0.0291696605268913,0.0047212766598738,0.0841611986872738,17.825940894877064,-0.0339045192599269,0.0084371772757776,-0.0838073329817704,0.0644678482620514,-0.0341598518929363,0.0086973682140558,-0.0913679224056449,0.0737292657078164,0.0428572201069922,0.1650971881134614,3.852260778960918,DEFER,DEFER,1.9868219419004505,2.474212613270912,999,999,365.0,0.1690915825251052,False
NSCLC-VA-tau365,PET_radiomic_candidate_SRDO,72,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0165848541764503,-0.0086735972597314,-0.0834868700348896,0.0582284185987078,0.0079112569167188,0.1417152886335975,17.91311925847205,-0.0351921787357007,0.0105575069862701,-0.1269931816870975,0.1093931938293828,-0.0354471603239061,0.0108210364092118,-0.1384082185371422,0.1228176320890846,0.046268196733118,0.2612258506262269,5.645905158850624,DEFER,DEFER,1.9868219419004505,2.474212613270912,999,999,365.0,0.1690915825251052,False
NSCLC-Stanford-tau1095,PET_radiomic_candidate,42,0.0,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0150906126418264,0.0150906126418264,0.0150906126418264,0.0150906126418264,0.0,0.0,inf,-0.0159375765582241,0.0461188018418771,-0.0159375765582241,0.0461188018418771,-0.0241939091265031,0.0543751344101561,-0.0267215233507771,0.05690274863443,0.0785690435366592,0.0836242719852071,1.064341224240425,DEFER,DEFER,2.4814934355137988,2.6411557610993355,999,999,1095.0,0.1100913242522144,False
NSCLC-Stanford-tau1095,PET_radiomic_candidate,42,0.1,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0124213183656183,0.0178216663481762,0.0059973766169719,0.0242456080968226,0.0054003479825579,0.0182482314798507,3.379084373597592,-0.0185891704275418,0.0489224185826127,-0.0254093827286496,0.0562949097488526,-0.0268407930707607,0.0571980595462411,-0.0363249027909401,0.0674337474530331,0.0840388526170018,0.1037586502439733,1.234650962178676,DEFER,DEFER,2.4814934355137988,2.6411557610993355,999,999,1095.0,0.1100913242522144,False
NSCLC-Stanford-tau1095,PET_radiomic_candidate,42,0.2,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0098133373588741,0.0206147288907846,-0.0030562836195193,0.0334843498691781,0.0108013915319104,0.0365406334886974,3.3829561108627244,-0.021230698677316,0.051846104470648,-0.036182781833938,0.0678469060655776,-0.0294912479515226,0.0601565031758279,-0.0476960026624132,0.079789722814854,0.0896477511273506,0.1274857254772672,1.4220738822122296,DEFER,DEFER,2.4814934355137988,2.6411557610993355,999,999,1095.0,0.1100913242522144,False
NSCLC-Stanford-tau1095,PET_radiomic_candidate,42,0.3,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0072660862828253,0.0234697980966591,-0.0120925404126262,0.0428284247921108,0.0162037118138338,0.0549209652047371,3.389406441914652,-0.0238588058450954,0.0548925470976008,-0.048084942848285,0.0805811601499361,-0.0321408702254268,0.0632538686136146,-0.0605942178916917,0.0937022445531295,0.0953947388390414,0.1542964624448213,1.617452537976587,DEFER,DEFER,2.4814934355137988,2.6411557610993355,999,999,1095.0,0.1100913242522144,False
NSCLC-Stanford-tau1095,PET_radiomic_candidate,42,0.5,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0023511231016902,0.0293644109159663,-0.0302002139259048,0.0619157479435614,0.027013287814276,0.0921159618694662,3.4100240778830515,-0.0290605832904997,0.0613598860354275,-0.0744062870044689,0.1087721633514206,-0.0374189664639088,0.0698736050141018,-0.0897702496551209,0.1250572609892579,0.1072925714780106,0.2148275106443789,2.002258941928774,DEFER,DEFER,2.4814934355137988,2.6411557610993355,999,999,1095.0,0.1100913242522144,False
